id,created_at,username,full_text,retweets,likes,lang,text_clean
1.84002E+18,Sat Sep 28 13:39:42 +0000 2024,archivenyaje,@PT_Transjakarta min bayar tj bisa pake gopay gak ya atau harus emoney,0,0,in,@PT_Transjakarta min bayar tj bisa pake gopay gak ya atau harus emoney
1.84002E+18,Sat Sep 28 13:39:08 +0000 2024,trngblnkeju,Haloo min. Rute TJ dari Gandaria City mall ke stasiun cawang cikoko ada gak ya? @PT_Transjakarta,0,0,in,Haloo min. Rute TJ dari Gandaria City mall ke stasiun cawang cikoko ada gak ya? @PT_Transjakarta
1.84002E+18,Sat Sep 28 13:34:01 +0000 2024,derybaobei,Kalau dari gandaria city ke halte sawah besar atau ke daerah dekat taman sari jakbar rutenya gimana ya? Lalu apakah beroperasi 24 jam? @PT_Transjakarta,0,0,in,Kalau dari gandaria city ke halte sawah besar atau ke daerah dekat taman sari jakbar rutenya gimana ya? Lalu apakah beroperasi 24 jam? @PT_Transjakarta
1.84002E+18,Sat Sep 28 13:30:12 +0000 2024,dearamaranth_,dr @PT_Transjakarta gak ada upaya utk antisipasi atau preventif utk kejadian2 ky gini kah? gak di 1 2 koridor aja loh ky gini. inget koridor lu bukan cuma sudirman doang,0,0,in,dr @PT_Transjakarta gak ada upaya utk antisipasi atau preventif utk kejadian2 ky gini kah? gak di 1 2 koridor aja loh ky gini. inget koridor lu bukan cuma sudirman doang
1.84002E+18,Sat Sep 28 13:29:52 +0000 2024,dedipde,"@OtakUdangku @realfedinuril Gue anak kereta, tiap hari KRL dan transjakarta, biasa aja tuh. Lu aja yg lebai. Gw ttp milih jkt, lu aja yg pindah ke ikn sono",0,0,in,@OtakUdangku @realfedinuril Gue anak kereta tiap hari KRL dan transjakarta biasa aja tuh. Lu aja yg lebai. Gw ttp milih jkt lu aja yg pindah ke ikn sono
1.84002E+18,Sat Sep 28 13:29:09 +0000 2024,haswinaswinner,"@PT_Transjakarta Sebaliknya min, dari kokas ke pulomas bypass",0,0,in,@PT_Transjakarta Sebaliknya min dari kokas ke pulomas bypass
1.84002E+18,Sat Sep 28 13:26:35 +0000 2024,PT_Transjakarta,"@justicecitsujj Hai kak. Mohon maaf atas ketidaknyamanan yang dialami, mohon info untuk nomor body bus, waktu, dan lokasi kejadian agar kami lakukan pengecekan dan tindak lanjut. Terima kasih ^FN",0,0,in,@justicecitsujj Hai kak. Mohon maaf atas ketidaknyamanan yang dialami mohon info untuk nomor body bus waktu dan lokasi kejadian agar kami lakukan pengecekan dan tindak lanjut. Terima kasih ^FN
1.84002E+18,Sat Sep 28 13:25:41 +0000 2024,PT_Transjakarta,"@HHClever Hai kak. Terima kasih atas apresiasi yang telah diberikan untuk Transjakarta, kami akan selalu melayani pelanggan dengan maksimal dan meningkatkan pelayanan terbaik kami. Terima kasih sudah setia menggunakan layanan Transjakarta. ^RZK",0,0,in,@HHClever Hai kak. Terima kasih atas apresiasi yang telah diberikan untuk Transjakarta kami akan selalu melayani pelanggan dengan maksimal dan meningkatkan pelayanan terbaik kami. Terima kasih sudah setia menggunakan layanan Transjakarta. ^RZK
1.84002E+18,Sat Sep 28 13:24:35 +0000 2024,PT_Transjakarta,@haswinaswinner Hai kak. Silakan dari Pulomas Bypass naik koridor 10 turun Pemuda Pramuka berpindah ke Simpang Pramuka transit naik koridor 4  turun Galunggung transit naik koridor 6 turun Kuningan kemudian transit naik rute 6C turun bus stop Kokas. Trims ^RZK,0,0,in,@haswinaswinner Hai kak. Silakan dari Pulomas Bypass naik koridor 10 turun Pemuda Pramuka berpindah ke Simpang Pramuka transit naik koridor 4  turun Galunggung transit naik koridor 6 turun Kuningan kemudian transit naik rute 6C turun bus stop Kokas. Trims ^RZK
1.84002E+18,Sat Sep 28 13:18:00 +0000 2024,PT_Transjakarta,"@Salsiaja Hai kak. Silakan naik rute 6M arah Blok M turun di Halte Manggarai, untuk saat ini rute 6M saat ini sudah beroperasi normal melayani pelanggan. Terima kasih ^FN",0,0,in,@Salsiaja Hai kak. Silakan naik rute 6M arah Blok M turun di Halte Manggarai untuk saat ini rute 6M saat ini sudah beroperasi normal melayani pelanggan. Terima kasih ^FN
1.84002E+18,Sat Sep 28 13:16:22 +0000 2024,mahaenip,"Min, @PT_Transjakarta boleh ngga ya diadain evaluasi lagi buat supir tj 9D? Ini naik 9D supirnya ngebut banget &amp; klakson2 bikin ganyaman. Mohon bantuannya ya, tadi juga udah sampe halte tapi sm drivernya langsung ditutup pintunya langsung pergi gitu aja akhirnya nunggu next tj",0,0,in,Min @PT_Transjakarta boleh ngga ya diadain evaluasi lagi buat supir tj 9D? Ini naik 9D supirnya ngebut banget &amp; klakson2 bikin ganyaman. Mohon bantuannya ya tadi juga udah sampe halte tapi sm drivernya langsung ditutup pintunya langsung pergi gitu aja akhirnya nunggu next tj
1.84002E+18,Sat Sep 28 13:14:52 +0000 2024,PT_Transjakarta,"@ginVermouth0 Hai kak. Mohon maaf atas kendala yang dialami, perihal laporan kakak akan kami koordinasikan dengan pihak vendor agar dilakukan pengecekan dan perbaikan. Terima kasih ^FN",0,0,in,@ginVermouth0 Hai kak. Mohon maaf atas kendala yang dialami perihal laporan kakak akan kami koordinasikan dengan pihak vendor agar dilakukan pengecekan dan perbaikan. Terima kasih ^FN
1.84002E+18,Sat Sep 28 13:11:48 +0000 2024,katakycky,@GojekOnTwitt Mana lewat jalur transjakarta,0,0,in,@GojekOnTwitt Mana lewat jalur transjakarta
1.84002E+18,Sat Sep 28 13:07:35 +0000 2024,ginVermouth0,@PT_Transjakarta tolonglah kenapa vending mechine banyak yg gak berfungsi? Saya di halte petukangan utara ada 3 VM semuanya busuk. Saya coba di mrt lebak bulus sama. Dg entengnya si petugas bilang kalo ga buru2 besok aja. HEYYY! KARENA LAGI GABURU2 SAYA NGISI SKRG,0,0,in,@PT_Transjakarta tolonglah kenapa vending mechine banyak yg gak berfungsi? Saya di halte petukangan utara ada 3 VM semuanya busuk. Saya coba di mrt lebak bulus sama. Dg entengnya si petugas bilang kalo ga buru2 besok aja. HEYYY! KARENA LAGI GABURU2 SAYA NGISI SKRG
1.84002E+18,Sat Sep 28 13:07:13 +0000 2024,elysianophile,@stay_base Kl gak di bawa nanti stay siap kl harus sewa transjakarta,0,7,in,@stay_base Kl gak di bawa nanti stay siap kl harus sewa transjakarta
1.84002E+18,Sat Sep 28 13:06:28 +0000 2024,PT_Transjakarta,"@weirdkid0s Hai kak. Layanan rute 6A dan 6B pada hari minggu, apabila ada kegiatan HBKB di kawasan Sudirman Thamrin beroperasi mulai pukul 10:00 WIB ya, kak. Terima kasih ^FN",0,0,in,@weirdkid0s Hai kak. Layanan rute 6A dan 6B pada hari minggu apabila ada kegiatan HBKB di kawasan Sudirman Thamrin beroperasi mulai pukul 10:00 WIB ya kak. Terima kasih ^FN
1.84001E+18,Sat Sep 28 13:03:21 +0000 2024,Salsiaja,@PT_Transjakarta Terus kalo mau ke pulogadung dri st manggarai gmn,0,0,in,@PT_Transjakarta Terus kalo mau ke pulogadung dri st manggarai gmn
1.84001E+18,Sat Sep 28 13:02:52 +0000 2024,PT_Transjakarta,"@Salsiaja Hai kak. Mohon maaf atas ketidaknyamanan yang dialami, rute 6M arah Stasiun Manggarai mengalami pengalihan rute dikarenakan adanya kerusakan gorong gorong di Underpass Manggarai. Sementara arah Stasiun Manggarai tidak melayani Halte Pasar Rumput s/d Timur St. Manggarai. Trims^FN",0,0,in,@Salsiaja Hai kak. Mohon maaf atas ketidaknyamanan yang dialami rute 6M arah Stasiun Manggarai mengalami pengalihan rute dikarenakan adanya kerusakan gorong gorong di Underpass Manggarai. Sementara arah Stasiun Manggarai tidak melayani Halte Pasar Rumput s/d Timur St. Manggarai. Trims^FN
1.84001E+18,Sat Sep 28 13:01:36 +0000 2024,SynchronizeFest,NEBENG TRANSJAKARTA LAGI!!!  Yuks warga-wargi yang pengen nebeng TJ pulang pergi gratis bisa langsung daftar melalui aplikasi Transjakarta atau website https://t.co/pNp8zDnN5c yes! Syarat dan ketentuan serta tata caranya bisa langsung ceki di instagram @synchronizefestival yes https://t.co/2hxSYBQJqJ,5,19,in,NEBENG TRANSJAKARTA LAGI!!!  Yuks warga-wargi yang pengen nebeng TJ pulang pergi gratis bisa langsung daftar melalui aplikasi Transjakarta atau website https://t.co/pNp8zDnN5c yes! Syarat dan ketentuan serta tata caranya bisa langsung ceki di instagram @synchronizefestival yes https://t.co/2hxSYBQJqJ
1.84001E+18,Sat Sep 28 12:58:53 +0000 2024,PT_Transjakarta,"@carbon_araa Hai kak. Layanan Koridor 13 Puri Beta - Tegal Mampang saat ini beroperasi normal melayani pelanggan ya, kak. Terima kasih ^FN",0,0,in,@carbon_araa Hai kak. Layanan Koridor 13 Puri Beta - Tegal Mampang saat ini beroperasi normal melayani pelanggan ya kak. Terima kasih ^FN
1.84001E+18,Sat Sep 28 12:58:50 +0000 2024,weirdkid0s,"@PT_Transjakarta halo, saya mau tanya apakah TJ 6A/6B beroperasi hari minggu pagi?? makasih",0,0,in,@PT_Transjakarta halo saya mau tanya apakah TJ 6A/6B beroperasi hari minggu pagi?? makasih
1.84001E+18,Sat Sep 28 12:58:10 +0000 2024,weirdkid0s,@in_lilaac @PT_Transjakarta YAALLAH PANTES GA DIBALES DRTD😭😭😭 maksih kak,0,0,in,@in_lilaac @PT_Transjakarta YAALLAH PANTES GA DIBALES DRTD😭😭😭 maksih kak
1.84001E+18,Sat Sep 28 12:57:06 +0000 2024,PT_Transjakarta,#INFOTRANSJAKARTA |Rute 4B dan 6M saat ini sudah beroperasi normal kembali melayani pelanggan tanpa pengalihan.  #JAKI #PerluTahu #Rute4B #Rute6M,0,2,in,#INFOTRANSJAKARTA |Rute 4B dan 6M saat ini sudah beroperasi normal kembali melayani pelanggan tanpa pengalihan.  #JAKI #PerluTahu #Rute4B #Rute6M
1.84001E+18,Sat Sep 28 12:56:06 +0000 2024,Salsiaja,@PT_Transjakarta mmin dri st manggarai koridor 6m kearah pulogadung gimana,0,0,in,@PT_Transjakarta mmin dri st manggarai koridor 6m kearah pulogadung gimana
1.84001E+18,Sat Sep 28 12:55:17 +0000 2024,_erspiritum,"@PT_Transjakarta Sore min, makasih ya min perbaikanya ✨️🙌",0,0,in,@PT_Transjakarta Sore min makasih ya min perbaikanya ✨️🙌
1.84001E+18,Sat Sep 28 12:54:23 +0000 2024,Salsiaja,@PT_Transjakarta min ini kok 6m gak turun di manggarai? Mau transit pulogadung,0,0,in,@PT_Transjakarta min ini kok 6m gak turun di manggarai? Mau transit pulogadung
1.84001E+18,Sat Sep 28 12:51:58 +0000 2024,HHClever,@PT_Transjakarta Yth Bp/ibu  Pimpinan TJ yg berwenang hr ini 28/09/24 Sy naik dr cemas arah pgc pk 13.30 no bus 1605 drivernya Bp Herry El Sikumbang ss terlampir bp sprti ini yg hrs di apresiasi dan diperhatikan dia mau menunggu orang yg msh jln jauh ada di tangga lari2 ktnya.. https://t.co/wiaIY63HWq,0,0,in,@PT_Transjakarta Yth Bp/ibu  Pimpinan TJ yg berwenang hr ini 28/09/24 Sy naik dr cemas arah pgc pk 13.30 no bus 1605 drivernya Bp Herry El Sikumbang ss terlampir bp sprti ini yg hrs di apresiasi dan diperhatikan dia mau menunggu orang yg msh jln jauh ada di tangga lari2 ktnya.. https://t.co/wiaIY63HWq
1.84001E+18,Sat Sep 28 12:47:44 +0000 2024,haswinaswinner,@PT_Transjakarta mimin tolong arahin dari Kokas mall ke halte pulomas bypass. Terima kasih 💐,0,0,in,@PT_Transjakarta mimin tolong arahin dari Kokas mall ke halte pulomas bypass. Terima kasih 💐
1.84001E+18,Sat Sep 28 12:46:42 +0000 2024,PT_Transjakarta,@Ahmad_Iftah23 Hai kak. Layanan Rute B21 Bekasi Timur - BNN beroperasi setiap hari mulai pukul 05:00 WIB hingga pukul 21:00 WIB dari Bekasi dan pukul 22:00 WIB dari bus stop BNN 2. Terima kasih ^FN,0,0,in,@Ahmad_Iftah23 Hai kak. Layanan Rute B21 Bekasi Timur - BNN beroperasi setiap hari mulai pukul 05:00 WIB hingga pukul 21:00 WIB dari Bekasi dan pukul 22:00 WIB dari bus stop BNN 2. Terima kasih ^FN
1.84001E+18,Sat Sep 28 12:43:16 +0000 2024,adiyaadiya,@yamanatau_ @rikigusma @PT_Transjakarta @DKIJakarta @DivHumas_Polri @ARSIPAJA Tag ke TMCPolda sesekali hahaha,0,0,in,@yamanatau_ @rikigusma @PT_Transjakarta @DKIJakarta @DivHumas_Polri @ARSIPAJA Tag ke TMCPolda sesekali hahaha
1.84001E+18,Sat Sep 28 12:37:04 +0000 2024,PT_Transjakarta,"@mthsaraswt Hai kak. Silakan naik koridor 9 turun di Halte Pancoran Barat, kemudian  naik rute 13B turun di Halte Mayestik dilanjutkan berjalan kaki. Terima kasih ^DN",0,0,in,@mthsaraswt Hai kak. Silakan naik koridor 9 turun di Halte Pancoran Barat kemudian  naik rute 13B turun di Halte Mayestik dilanjutkan berjalan kaki. Terima kasih ^DN
1.84001E+18,Sat Sep 28 12:37:03 +0000 2024,buchenuppak,Perbaiki noh sistem pembayaran lu kartu gue keriset teros pdhl kartu baru sekali jalan jd 7 ribu pp 14 rebu najong bener protes ginian sm petugas lu malah omongannya ga enak @PT_Transjakarta,0,0,in,Perbaiki noh sistem pembayaran lu kartu gue keriset teros pdhl kartu baru sekali jalan jd 7 ribu pp 14 rebu najong bener protes ginian sm petugas lu malah omongannya ga enak @PT_Transjakarta
1.84001E+18,Sat Sep 28 12:35:36 +0000 2024,PT_Transjakarta,@bluejeei00 Selamat malam kak. Silakan naik koridor 13 turun di Halte Velbak berpindah ke Kebayoran kemudian naik korido 8 arah Lebak Bulus turun di Halte Lebak Bulus dan melanjutkan naik rute 7A arah Kp Rambutan turun di bus stop Fatmawati 2. Terima kasih^SA,0,0,in,@bluejeei00 Selamat malam kak. Silakan naik koridor 13 turun di Halte Velbak berpindah ke Kebayoran kemudian naik korido 8 arah Lebak Bulus turun di Halte Lebak Bulus dan melanjutkan naik rute 7A arah Kp Rambutan turun di bus stop Fatmawati 2. Terima kasih^SA
1.84001E+18,Sat Sep 28 12:35:01 +0000 2024,baborcha,"Cara nyari nomor transjakarta kalian:   1) Cari di Google halte/stasiun terdekat dari tempat tinggal, dan naik dari sana.  2) Cari nomor busway di atas dan liat apakah nomor busway tsb bisa langsung ke GBK. Keyword: Rute [nomor busway]. 3) Guide kalau harus transit ada di atas ya",0,0,in,Cara nyari nomor transjakarta kalian:   1) Cari di Google halte/stasiun terdekat dari tempat tinggal dan naik dari sana.  2) Cari nomor busway di atas dan liat apakah nomor busway tsb bisa langsung ke GBK. Keyword: Rute [nomor busway]. 3) Guide kalau harus transit ada di atas ya
1.84001E+18,Sat Sep 28 12:33:52 +0000 2024,mthsaraswt,"Min, mau nanya dri cawang sentral ke halte taman puring naik apa aja ya? @PT_Transjakarta",0,0,in,Min mau nanya dri cawang sentral ke halte taman puring naik apa aja ya? @PT_Transjakarta
1.84001E+18,Sat Sep 28 12:32:45 +0000 2024,in_lilaac,@weirdkid0s @PT_Transjakarta Dis buka dulu gemboknya,0,0,in,@weirdkid0s @PT_Transjakarta Dis buka dulu gemboknya
1.84001E+18,Sat Sep 28 12:32:31 +0000 2024,PT_Transjakarta,#INFOTRANSJAKARTA | Rute 6M: Blok M - St. Manggarai mengalami pengalihan rute dikarenakan adanya kerusakan gorong gorong di Underpass Manggarai. Sementara arah Stasiun Manggarai tidak melayani Halte Pasar Rumput s/d Timur St. Manggarai #JAKI #PerluTahu #Rute6M,0,2,in,#INFOTRANSJAKARTA | Rute 6M: Blok M - St. Manggarai mengalami pengalihan rute dikarenakan adanya kerusakan gorong gorong di Underpass Manggarai. Sementara arah Stasiun Manggarai tidak melayani Halte Pasar Rumput s/d Timur St. Manggarai #JAKI #PerluTahu #Rute6M
1.84001E+18,Sat Sep 28 12:32:22 +0000 2024,PT_Transjakarta,#INFOTRANSJAKARTA | Rute 4B: Universitas Indonesia - St. Manggarai mengalami pengalihan rute dikarenakan adanya kerusakan gorong gorong di Underpass Manggarai. Sementara arah Stasiun Manggarai tidak melayani Bus stop Timur St. Manggarai #JAKI #PerluTahu #Rute4B,0,1,in,#INFOTRANSJAKARTA | Rute 4B: Universitas Indonesia - St. Manggarai mengalami pengalihan rute dikarenakan adanya kerusakan gorong gorong di Underpass Manggarai. Sementara arah Stasiun Manggarai tidak melayani Bus stop Timur St. Manggarai #JAKI #PerluTahu #Rute4B
1.84001E+18,Sat Sep 28 12:29:18 +0000 2024,weirdkid0s,"@PT_Transjakarta halo, saya mau tanya apakah TJ 6A/6B beroperasi hari minggu pagi??",0,0,in,@PT_Transjakarta halo saya mau tanya apakah TJ 6A/6B beroperasi hari minggu pagi??
1.84001E+18,Sat Sep 28 12:29:07 +0000 2024,PT_Transjakarta,"@weirdcakey Hai kak. Silakan naik Koridor 10 arah PGC turun di Halte Pemuda Pramuka berpindah ke Halte Simpang Pramuka, kemudian transit naik rute 4D menuju Halte Kuningan, dan naik Koridor 6 arah Ragunan ya, kak. Terima kasih ^FN",0,0,in,@weirdcakey Hai kak. Silakan naik Koridor 10 arah PGC turun di Halte Pemuda Pramuka berpindah ke Halte Simpang Pramuka kemudian transit naik rute 4D menuju Halte Kuningan dan naik Koridor 6 arah Ragunan ya kak. Terima kasih ^FN
1.84001E+18,Sat Sep 28 12:26:31 +0000 2024,adorableaerwyn,"@PT_Transjakarta engga kok, dari senin sampe jumat saya kerja jalur biasa. cuma hari sabtu aja, tiap sabtu ganti bis dan kayak gini @PT_Transjakarta infonya yang valid ya!",0,0,in,@PT_Transjakarta engga kok dari senin sampe jumat saya kerja jalur biasa. cuma hari sabtu aja tiap sabtu ganti bis dan kayak gini @PT_Transjakarta infonya yang valid ya!
1.84E+18,Sat Sep 28 12:18:47 +0000 2024,weirdcakey,halo admin mau nanya kalo dr halte plumpang pertamina mau ke ragunan rutenya gimana ya? terima kasihh @PT_Transjakarta,0,0,in,halo admin mau nanya kalo dr halte plumpang pertamina mau ke ragunan rutenya gimana ya? terima kasihh @PT_Transjakarta
1.84E+18,Sat Sep 28 12:18:27 +0000 2024,TashdieqA,"Innalillahi. Jadi pelajaran sih. Semoga semua lebih hati hati dengan barang bawaan di stasiun, kereta maupun tempat² lainnnya.   Cc @CommuterLine @PT_Transjakarta",0,0,in,Innalillahi. Jadi pelajaran sih. Semoga semua lebih hati hati dengan barang bawaan di stasiun kereta maupun tempat² lainnnya.   Cc @CommuterLine @PT_Transjakarta
1.84E+18,Sat Sep 28 12:12:56 +0000 2024,PT_Transjakarta,@myblankk Selamat malam kak. Untuk koridor 9 beroperasi melayani pelanggan tanpa pengalihan Rute ya kak. Untuk mengetahui posisi bus dan fitur perencanaan perjalanan kakak dapat mengunduh aplikasi TJ: Transjakarta pada Playstore atau Appstore ya kak. Terima kasih^SA,0,0,in,@myblankk Selamat malam kak. Untuk koridor 9 beroperasi melayani pelanggan tanpa pengalihan Rute ya kak. Untuk mengetahui posisi bus dan fitur perencanaan perjalanan kakak dapat mengunduh aplikasi TJ: Transjakarta pada Playstore atau Appstore ya kak. Terima kasih^SA
1.84E+18,Sat Sep 28 12:10:46 +0000 2024,yamanatau_,@adiyaadiya @rikigusma @PT_Transjakarta @DKIJakarta @DivHumas_Polri @ARSIPAJA Wkwkwkkw kemarin dah gue laporin ke JAKI ahhahaha,0,0,in,@adiyaadiya @rikigusma @PT_Transjakarta @DKIJakarta @DivHumas_Polri @ARSIPAJA Wkwkwkkw kemarin dah gue laporin ke JAKI ahhahaha
1.84E+18,Sat Sep 28 12:09:51 +0000 2024,carbon_araa,"@PT_Transjakarta halo min, utk jalur layang rute 13 apa perbaikan jalannya sudah selesai full ya?",0,0,in,@PT_Transjakarta halo min utk jalur layang rute 13 apa perbaikan jalannya sudah selesai full ya?
1.84E+18,Sat Sep 28 12:09:14 +0000 2024,jr_muzakki187,"@rikigusma ayolah jujur, gue juga pengguna transjakarta... tapi selama BRT beginian ga dibuatin jalur sendiri, sampe mabok juga bakal gini terusss",0,0,in,@rikigusma ayolah jujur gue juga pengguna transjakarta... tapi selama BRT beginian ga dibuatin jalur sendiri sampe mabok juga bakal gini terusss
1.84E+18,Sat Sep 28 12:06:02 +0000 2024,PT_Transjakarta,"@00RJFA Hai kak. Mohon maaf atas ketidaknyamanannya. Mohon info nomor body armada, dan waktu kejadian, agar kami lakukan pengecekan dan tindaklanjut. Terima kasih ^DN",0,0,in,@00RJFA Hai kak. Mohon maaf atas ketidaknyamanannya. Mohon info nomor body armada dan waktu kejadian agar kami lakukan pengecekan dan tindaklanjut. Terima kasih ^DN
1.84E+18,Sat Sep 28 12:03:55 +0000 2024,PT_Transjakarta,"@adorableaerwyn Hai kak, pengalihan berlaku setiap hari kak, karena adanya rekayasa lalulintas, pola layanan rute 6K mengalami perubahan lintasan kak. ^BR",0,0,in,@adorableaerwyn Hai kak pengalihan berlaku setiap hari kak karena adanya rekayasa lalulintas pola layanan rute 6K mengalami perubahan lintasan kak. ^BR
1.84E+18,Sat Sep 28 12:03:50 +0000 2024,Ahyaroe,"@ndut_indah Yang model Lowdeck gini ada banyak, tapi yang aku naik ini TransJakarta Koridor 4C.  Koridor 4F, 5M dan 1P juga ada.",0,0,in,@ndut_indah Yang model Lowdeck gini ada banyak tapi yang aku naik ini TransJakarta Koridor 4C.  Koridor 4F 5M dan 1P juga ada.
1.84E+18,Sat Sep 28 12:02:03 +0000 2024,PT_Transjakarta,@myblankk Hai kak. Silakan naik koridor 10 arah Cililitan turun Cawang Sentral kemudian transit naik koridor 9 turun Tanjung Duren. Untuk mengetahui posisi bus dan fitur perencanaan perjalanan kakak dapat mengunduh aplikasi TJ: Transjakarta pada Playstore atau Appstore ya kak. Trims ^RZK,0,0,in,@myblankk Hai kak. Silakan naik koridor 10 arah Cililitan turun Cawang Sentral kemudian transit naik koridor 9 turun Tanjung Duren. Untuk mengetahui posisi bus dan fitur perencanaan perjalanan kakak dapat mengunduh aplikasi TJ: Transjakarta pada Playstore atau Appstore ya kak. Trims ^RZK
1.84E+18,Sat Sep 28 11:58:20 +0000 2024,bluejeei00,"Min @PT_Transjakarta ke cilandak town square bisa naik tj kah? Aku dari halte seskoal, weekend, makasih min",0,0,in,Min @PT_Transjakarta ke cilandak town square bisa naik tj kah? Aku dari halte seskoal weekend makasih min
1.84E+18,Sat Sep 28 11:54:24 +0000 2024,00RJFA,@PT_Transjakarta Sungguh mengecewakan 😔,0,0,in,@PT_Transjakarta Sungguh mengecewakan 😔
1.84E+18,Sat Sep 28 11:53:08 +0000 2024,00RJFA,@PT_Transjakarta Sayangnya aku ga sempet foto ni platnya karena udah excited ada jaklingko tapi malah diskip😓,0,0,in,@PT_Transjakarta Sayangnya aku ga sempet foto ni platnya karena udah excited ada jaklingko tapi malah diskip😓
1.84E+18,Sat Sep 28 11:52:18 +0000 2024,00RJFA,"@PT_Transjakarta min tolong dong driver jaklingko ditraining lagi, aku udah nunggu 3 kali diskip padahal kursi masih kosong, terutama jak 12 ya min https://t.co/cakVIqjtlr",0,0,in,@PT_Transjakarta min tolong dong driver jaklingko ditraining lagi aku udah nunggu 3 kali diskip padahal kursi masih kosong terutama jak 12 ya min https://t.co/cakVIqjtlr
1.83999E+18,Sat Sep 28 11:41:41 +0000 2024,PT_Transjakarta,"@fatiyats Hai kak. Silakan naik Mikrotrans JAK 10A menuju bus stop Kampus UI berpindah ke Halte Salemba, kemudian tap kembali naik rute 5C arah Juanda turun di Halte Monumen Nasional, dan naik Koridor 3 arah Kalideres turun di Halte Pulo Nangka ya, kak. Terima kasih ^FN",0,0,in,@fatiyats Hai kak. Silakan naik Mikrotrans JAK 10A menuju bus stop Kampus UI berpindah ke Halte Salemba kemudian tap kembali naik rute 5C arah Juanda turun di Halte Monumen Nasional dan naik Koridor 3 arah Kalideres turun di Halte Pulo Nangka ya kak. Terima kasih ^FN
1.83999E+18,Sat Sep 28 11:38:45 +0000 2024,adorableaerwyn,"bis terusannya MYS 21225, bis sebelumnya gatau nomornya brp. ini arah dari ambassador ke depkes kuningan ya 6k @PT_Transjakarta. bener ada pengalihan rute kalo bukan jam kerja????",0,0,in,bis terusannya MYS 21225 bis sebelumnya gatau nomornya brp. ini arah dari ambassador ke depkes kuningan ya 6k @PT_Transjakarta. bener ada pengalihan rute kalo bukan jam kerja????
1.83999E+18,Sat Sep 28 11:34:08 +0000 2024,fatiyats,"@PT_Transjakarta hallo Min, boleh minta tlg informasikan rute ke Pulo Nangka dari halte Pegangsaan Timur?",0,0,in,@PT_Transjakarta hallo Min boleh minta tlg informasikan rute ke Pulo Nangka dari halte Pegangsaan Timur?
1.83999E+18,Sat Sep 28 11:33:03 +0000 2024,avobdly,@PT_Transjakarta makasih admin,0,0,in,@PT_Transjakarta makasih admin
1.83999E+18,Sat Sep 28 11:29:18 +0000 2024,PT_Transjakarta,@restawlberry Hai kak. Silakan dari Cawang Sentral naik koridor 7 turun Kp.Melayu kemudian transit naik koridor 11 turun Klender. Untuk mengetahui posisi bus dan fitur perencanaan perjalanan kakak dapat mengunduh aplikasi TJ: Transjakarta pada Playstore atau Appstore ya kak. Trims ^RZK,0,0,in,@restawlberry Hai kak. Silakan dari Cawang Sentral naik koridor 7 turun Kp.Melayu kemudian transit naik koridor 11 turun Klender. Untuk mengetahui posisi bus dan fitur perencanaan perjalanan kakak dapat mengunduh aplikasi TJ: Transjakarta pada Playstore atau Appstore ya kak. Trims ^RZK
1.83999E+18,Sat Sep 28 11:27:15 +0000 2024,i_am_opi,mau jalur biasa semacet apapun jangan kasih kesempatan kendaraan pribadi ambil jalur transjakarta harusnya,0,0,in,mau jalur biasa semacet apapun jangan kasih kesempatan kendaraan pribadi ambil jalur transjakarta harusnya
1.83999E+18,Sat Sep 28 11:24:09 +0000 2024,nonominho,"@rikigusma Sama nih kek di slipi. Udh komplen berkali kali ke transjakarta. Bahkan dulu pernah dibalas ""kebijakan kemacetan jd boleh masuk ke jalur busway"" Lah gimana ceritanya wkwk org pake transum buat gamacet🤣",0,0,in,"@rikigusma Sama nih kek di slipi. Udh komplen berkali kali ke transjakarta. Bahkan dulu pernah dibalas ""kebijakan kemacetan jd boleh masuk ke jalur busway"" Lah gimana ceritanya wkwk org pake transum buat gamacet🤣"
1.83999E+18,Sat Sep 28 11:19:11 +0000 2024,PT_Transjakarta,"@ouwlea Hai kak. Silakan naik Koridor 8 arah Pasar Baru turun di Halte Juanda, kemudian transit naik rute 7F arah Kampung Rambutan ya, kak. Terima kasih ^FN",0,0,in,@ouwlea Hai kak. Silakan naik Koridor 8 arah Pasar Baru turun di Halte Juanda kemudian transit naik rute 7F arah Kampung Rambutan ya kak. Terima kasih ^FN
1.83999E+18,Sat Sep 28 11:18:53 +0000 2024,PT_Transjakarta,@Silveryunjae Hai kak. Terima kasih atas saran yang diberikan kepada kami. Terkait hal tersebut akan kami evaluasi untuk pelayanan yang lebih baik lagi. Terima kasih ^SA,0,0,in,@Silveryunjae Hai kak. Terima kasih atas saran yang diberikan kepada kami. Terkait hal tersebut akan kami evaluasi untuk pelayanan yang lebih baik lagi. Terima kasih ^SA
1.83999E+18,Sat Sep 28 11:15:48 +0000 2024,ouwlea,@PT_Transjakarta kalau dari jelambar ke kp rambutan rutenya gimana ya min?,0,0,in,@PT_Transjakarta kalau dari jelambar ke kp rambutan rutenya gimana ya min?
1.83999E+18,Sat Sep 28 11:15:16 +0000 2024,PT_Transjakarta,@cocoaminttt Hai kak. Silakan dari Halte Senayan Bank DKI  naik koridor 1 arah Kota turun di Halte karet Sudirman. Terima kasih ^DN,0,0,in,@cocoaminttt Hai kak. Silakan dari Halte Senayan Bank DKI  naik koridor 1 arah Kota turun di Halte karet Sudirman. Terima kasih ^DN
